x,y,timestamp
991.6109940790884,327.3057158856336,30513.199999999255
1044.5627112909324,345.29522042565407,30543.699999999255
1088.8648506447623,361.3786561626856,30576.699999999255
1125.0253975742532,375.4174528430256,30606.800000000745
1018.167758409174,347.8696487120869,30638.300000000745
1051.4168480352535,327.3881573698284,30667.5
915.1500293472523,310.7936204485407,30698.5
882.3617936075517,279.484829293337,30728.5
855.675285187374,257.0585443762452,30759.300000000745
834.9953801804143,239.19159384162168,30790.300000000745
812.2412627457032,232.98887183696402,30823.599999997765
839.04628292924,238.62482476625732,30856.099999997765
781.0981890886334,248.4464021706682,30885.89999999851
738.252132328015,283.2470156383996,30916.300000000745
822.8576783709889,306.76180070015687,30947.599999997765
874.3419364493844,351.9127526975959,30978
969.9139956532713,362.7071365717967,31007.199999999255
1043.0871124937908,438.5940033482629,31038.5
1085.165538266148,458.8222805395191,31071.199999999255
1168.6796012366985,507.5656719960101,31100
1272.467101382327,414.345549549033,31156.39999999851
1359.2990035038208,321.1370595832033,31189.5
1394.9731400408218,264.2132489778204,31219.699999999255
1411.0734663658538,226.99666305320295,31250.5
1514.7219966350137,111.29650204824604,31286.5
1499.9474086021278,82.6115631326638,31316.699999999255
1366.232947391263,127.17437944190358,31347.89999999851
1239.615352067331,153.3048382465143,31378.300000000745
1070.204983383775,170.82842464424076,31407.89999999851
890.9189451080192,177.3541792509778,31438
737.6867955549963,170.8551076180482,31471
617.5037459107722,179.18871352245185,31498.300000000745
509.3199507966758,186.25276549770862,31529.099999997765
453.3126878819905,172.35118414818018,31566.300000000745
401.6396194953633,131.532102021016,31608.099999997765
398.5113581204974,86.34026166228773,31645.599999997765
373.4069676655428,67.88344846643786,31687
386.27760705496905,40.55714239068956,31723.699999999255
359.34463718740403,70.65261968501194,31760.599999997765
407.84370099681865,90.86759742782493,31789.800000000745
387.70369093330777,116.53382878668091,31820.300000000745
392.19791443567567,84.81135440422935,31851.5
416.1665156474712,54.54843046126061,31881
439.12652298160776,29.449683749380238,31911.5
433.47410748736996,43.444423058727466,31942.300000000745
427.44198244000273,60.577879252915565,31971.89999999851
423.3674394293509,76.01811445401768,32002.599999997765
420.89961484435014,89.59634263543816,32033
413.69608742025423,91.05441919133332,32065.39999999851
409.6985910112517,91.64490207306822,32093.300000000745
407.11599026573674,92.01564714273464,32123.699999999255
392.85573013399716,116.02657916761585,32154.699999999255
414.92289662473615,104.39769562060228,32184.39999999851
435.55402357003675,105.52910418290573,32214.800000000745
436.6684159026687,101.8148068316298,32237.89999999851
459.2672130528898,142.93934445626036,32269.89999999851
454.31914447089326,164.6951415008907,32299.39999999851
464.05759129179273,171.924858635739,32329.89999999851
458.42783582922215,179.906537115318,32360.699999999255
467.3573437596613,195.36788249346665,32390.5
457.93813923616756,193.3878076234355,32420.89999999851
442.23150360234297,231.9554831738307,32452.39999999851
442.59564074057107,255.72568176290332,32481.39999999851
443.0390326431712,274.51409352162653,32512.89999999851
436.45674889387226,256.42585755599004,32542.699999999255
474.3915799610259,210.31738427638598,32572.599999997765
490.59422676046154,177.3304259794379,32603.199999999255
550.9909536225782,183.9291244099927,32633.099999997765
635.6689447278335,155.92850312659883,32664.099999997765
706.8301497469607,86.8255881783358,32693.89999999851
764.5256395079841,28.760927586517788,32724.300000000745
930.3872572469852,27.73411856154634,32755.5
1112.9089606649106,26.184234861222063,32785.300000000745
1210.030380518661,56.549813729324185,32815.300000000745
1328.1982907738673,40.99285076226826,32845.89999999851
1336.4184923805753,28.270988438688658,32876.099999997765
1333.9891473151592,18.59060111423391,32906.300000000745
1392.8895906350658,5.781337554270387,32937.300000000745
1436.10117283726,-3.944169333220222,32966.800000000745
1426.496773636411,-32.992588988233,32997.599999997765
1411.816459631817,-56.49949164489698,33027.699999999255
1415.955582833247,-43.83813573112741,33058.599999997765
1385.593633396281,-49.988191359228345,33088.39999999851
1348.7319886272235,-55.845935635096005,33118.5
1337.783275332748,-68.07630685746044,33149.5
1348.5784209749675,-91.29121022846303,33179.099999997765
1334.318151293525,-90.03347068144927,33209.599999997765
1392.9780094483895,-136.84173145262213,33240.599999997765
1460.654935738619,-189.92211814531314,33271.699999999255
1480.158073566324,-243.52150671817913,33300.5
1534.4996340840917,-285.4094753633593,33331
1593.6472553901842,-251.0995495607386,33362
1597.1870346969113,-158.81504949281566,33391.699999999255
1600.0247309617423,-137.91996482498428,33421.89999999851
1603.5320424144954,-68.09884909207518,33453.5
1637.6039283482212,20.938185025667835,33482.599999997765
1638.0677828504486,36.425918649517804,33515.599999997765
1546.1384788841035,110.04736618658443,33546.89999999851
1505.0781440549015,227.98662426780666,33579.5
1447.3779226993272,307.3519629191601,33609.89999999851
1324.9729158566774,324.69525854200134,33641.099999997765
1296.8717088098633,346.0234901535567,33670.39999999851
1245.8494133916129,361.8493646542748,33700.800000000745
1235.2651651604947,385.6832394877124,33731.300000000745
1254.9839534748687,387.6920540577507,33768.199999999255
1274.9722049220316,385.5014210431816,33798
1294.3671944364633,380.2972688865617,33828.39999999851
1320.6690279301588,363.12896746242495,33859.300000000745
1298.3405555139402,383.93643796044427,33888.89999999851
1325.6630046533026,362.28571793148143,33919.39999999851
1352.3094923918025,392.11850146160583,33950.39999999851
1375.1799166938158,416.3580219096589,33986.300000000745
1394.3561439341172,435.50749313710895,34022.599999997765
1313.2062386019236,408.5256534962799,34059.699999999255
1243.378923051431,383.8684845779097,34095.699999999255
1184.6782596908893,361.90480237920855,34132
1229.4314990672,293.857295273304,34174.89999999851
1240.6318519814622,230.7811630681647,34204.39999999851
1240.760743955466,175.4380507934511,34235
1229.253712229147,193.25482455955392,34267.800000000745
1188.3420931356466,180.97655934491445,34296.699999999255
1186.369303748431,202.60581110999416,34325.699999999255
1204.9711444385355,247.7341430664343,34356.5
1208.6866790327047,312.9729800837191,34386.39999999851
1248.4480665382137,361.37976911364973,34417.599999997765
1276.7988034327884,384.38604748439894,34447.699999999255
1308.0382112843665,427.2501516682048,34477.39999999851
1326.625178733333,437.1130520390763,34508
1211.7985365963161,473.9419872288813,34539.5
1151.1753065527812,451.9362922638145,34568.39999999851
1119.128688424649,423.04517746304384,34599
1075.0983430053589,404.7303779210414,34629.099999997765
952.5795024000797,442.46424736188857,34659.89999999851
855.3768883175825,442.70138302072576,34690
771.1834639383716,460.7417625887739,34720.099999997765
671.3163036823835,427.5858819001439,34750.89999999851
592.2636291455278,398.3681947626418,34781
527.7849566275248,360.1296409894712,34811.5
500.8908982339723,326.8044925755096,34842.599999997765
456.5148254654027,319.2071487903189,34871.800000000745
435.92995572997444,331.0382062411753,34902.300000000745
454.7180682150589,329.7449071097352,34932.699999999255
430.4867300420395,344.3923819776134,34963.39999999851
416.1540317483072,329.30221186850446,34993.199999999255
419.1351475707205,312.1305872950593,35023.39999999851
482.50889571769716,279.25622017397154,35054.5
556.8148468948909,244.49249508597006,35084.300000000745
567.4112402842949,216.67586227493697,35114.599999997765
619.9724672934573,209.56476909441906,35145.89999999851
733.1369081002542,243.5746137538809,35175.099999997765
779.1650310980415,246.68815297796482,35205.5
864.7620379079453,277.6694315047338,35235.800000000745
824.7623104578518,251.8083057896232,35267
814.9466646804797,277.2422123974065,35301
785.4972362449936,277.3539641974953,35338.300000000745
771.3527290010039,292.6025732304632,35369.199999999255
798.7926999191362,315.4861711263228,35399.39999999851
812.5623431718764,321.83538992953,35436.39999999851
887.1458665147825,305.14707143573725,35467.5
903.7174434741517,289.276897675866,35496.5
925.1316455164465,299.0834789007332,35527
968.0126914540215,291.5041604420302,35556.800000000745
978.0881913579523,280.48802079950224,35587.699999999255
981.6219361014765,262.2480574095282,35624.599999997765
1183.452504954693,118.96477751791483,35659.099999997765
1274.3735625490726,36.38319850439193,35691
1418.4123003517166,-76.78286741165996,35721.39999999851
1405.327466793839,4.085711931719715,35752.5
1386.6971864895193,77.97415236703068,35781.800000000745
1364.711228177502,143.78090162126767,35812.199999999255
1335.6229810699087,193.6846757683634,35847.800000000745
1298.7328745780596,239.22918228206777,35878.699999999255
1274.0740714683557,294.0973810120676,35909.199999999255
1242.0051170251372,322.226132148997,35939.800000000745
1158.2457876887222,336.3450135034745,35970.39999999851
1113.9477868062618,332.392128612053,36000
1050.2214703907223,340.41262461664235,36030.39999999851
1097.492896143951,338.8628647760321,36061.699999999255
1109.3362666268304,309.4270183372126,36091.39999999851
1078.3619619258207,320.4285466665302,36127.699999999255
1071.8275162527073,286.95060558653245,36158.5
1041.6937237324169,268.9727316799971,36188.300000000745
1017.3186849434188,253.60066127983444,36218.599999997765
1025.6425215475922,217.4679773416682,36251.699999999255
904.3793378002129,203.6953990696245,36285.5
852.8833401621781,152.67880159752576,36315.699999999255
864.3772341060073,108.55815162904058,36348.39999999851
834.5379460203297,192.44088450247818,36377.5
855.7197874115782,189.31813858093534,36406.5
825.8651767236042,233.74593101002958,36437.39999999851
698.695617462523,259.1610238304782,36468.5
592.8921505173568,280.41482757155956,36498.89999999851
518.5720039264822,289.3788577233494,36528.199999999255
478.7277335916997,239.22674120268636,36558.800000000745
421.01572838410885,219.69148764575922,36588.699999999255
376.18766123801294,198.9139018799073,36619
333.02782821818005,237.08211810996386,36651.599999997765
345.8860386182384,233.5302675345466,36685.800000000745
349.19329520014077,237.47802923429978,36716.300000000745
307.21834445356075,213.85175233154368,36750.099999997765
334.11831609434245,203.10243055685697,36782.89999999851
360.8297171088009,194.29049943209887,36813.5
333.9979506994356,189.35194970970252,36845.89999999851
330.39269679883466,161.87489278478336,36874.199999999255
329.41969926621533,139.05773874882917,36904.199999999255
513.3753820536317,272.1248032124213,36935.199999999255
669.2312955241047,394.0012850929362,36966.099999997765
799.9415613831239,496.3449915616706,36995.300000000745
906.9069877464824,580.2119526283863,37031.5
1079.5194753879107,561.791276525665,37071.89999999851
1215.3895046177493,534.1819111161475,37110.599999997765
1071.3063984334465,529.9511061862366,37147.599999997765
939.2391610683974,523.3814596056475,37184.199999999255
861.05959721518,489.6962919893721,37214.89999999851
819.7472251769625,417.21640627416696,37245.39999999851
801.2840623646075,359.21400861485324,37274.099999997765
722.9887542185159,341.8700045343183,37304.39999999851
656.7043289890555,328.3571387383894,37334.800000000745
592.4921359135427,324.2279682841141,37365.800000000745
519.4119939956022,288.05760153295194,37395.699999999255
420.14286589202715,260.36981790221887,37425.89999999851
399.6111718530005,199.22823727222186,37460.39999999851
357.3268212000823,158.28624925228192,37492.699999999255
325.977550996433,126.10648820936326,37523
322.00296036453494,134.12511657949057,37554.599999997765
323.07146651522623,143.96379108409823,37584
327.82080923049233,154.75621882057266,37613.89999999851
373.5731731817283,146.45728064555803,37646.199999999255
367.7634789663952,164.12115740590824,37674.5
420.0637427503699,161.38029053331564,37709.300000000745
410.13863478220856,179.00260564022585,37738.300000000745
368.21068457768126,136.12055998924473,37767.300000000745
389.7622873874552,93.99846909632686,37798
392.9037397587725,29.901648878916596,37828.800000000745
389.55557624509663,115.44956611195089,37857.199999999255
362.7607693458665,182.74659460740872,37888.199999999255
340.372559031312,240.56507063620148,37917
325.00393101651446,300.87193829435427,37948.599999997765
349.8871885729874,286.50858675671316,37978
434.21517234085024,291.10631972807647,38013.300000000745
650.6626204314762,264.2558564472772,38045.39999999851
858.5625164226831,228.65030085828906,38074.89999999851
1030.8133774132937,197.54226390818798,38105.099999997765
1169.9186369315335,170.9875386993162,38135.5
1140.325160613379,261.38922888085256,38166.800000000745
1095.384274279343,376.4806397655258,38197.300000000745
1073.4519634519927,412.2350529419742,38232.699999999255
959.4721351755697,426.88348226343294,38266.599999997765
802.8246774838326,524.9375590075961,38299.800000000745
669.8803965733914,612.6807288390337,38336
823.6197978225814,597.4912879147064,38366.5
909.6360771767181,574.7851979727303,38396.5
936.6021688581358,541.1803937612854,38430.199999999255
955.3754541287956,531.9917015853512,38459.599999997765
993.9176531215691,484.10297220670753,38488
1007.3368251626991,466.0454565997834,38517.800000000745
950.0782105300856,418.10228652564837,38548.099999997765
917.1184730896889,382.02401217137856,38579.39999999851
885.9463796810466,370.1966235969896,38612.89999999851
937.3228304408129,307.7634261511647,38645.800000000745
974.3560833031905,261.46909139821025,38678.5
1005.3289007528564,224.26048988701436,38707
1030.599905542818,195.2343427985371,38736.199999999255
882.8931831164348,197.74004629910138,38767.300000000745
927.1282489631801,235.48671086067242,38796.699999999255
1020.8071882333404,295.64236394619024,38827.199999999255
913.2407159944066,475.3917395489109,38858.199999999255
867.2310573795663,628.1109216759086,38887.699999999255
820.6224750586791,797.4434479015247,38918.199999999255
704.3093786325541,837.9417219272536,38948.599999997765
897.8452889744134,820.9952703943926,38981.800000000745
986.899223070087,717.1387319799521,39015.5
673.4340158184085,735.9587754553635,39046.39999999851
360.2367683825054,750.1486235373386,39077.099999997765
92.35414957961197,752.4027439166799,39106.099999997765
-164.48147026545314,757.7719190742292,39136.5
-25.783536694899453,695.4734808737201,39167.5
87.38234113213096,641.8525767212635,39197.199999999255
193.42624945191093,595.6527712677631,39227.699999999255
378.47287278274587,575.6071200139132,39258.5
555.4089225051157,543.4471125551469,39288.300000000745
707.3672724349442,498.02002294913825,39318.599999997765
801.3377304298514,582.474592947762,39349.89999999851
872.6879267769674,563.244283356108,39379.5
960.3750869003641,574.5130609437339,39409.599999997765
972.6548629892002,564.0778065223185,39440
967.9293734396203,557.1483441830833,39470.89999999851
931.2475167106505,527.670359463206,39501.800000000745
972.2897515945363,503.93145953606063,39530.800000000745
969.5450562297361,453.29696972012147,39564
944.6102212945601,465.90327379670777,39593.099999997765
866.356302774118,452.59264916334547,39623.800000000745
970.592159033068,523.7982130471607,39653.800000000745
1030.3541187850687,588.8695598619289,39682.599999997765
1047.7542340317088,628.9879345097731,39714.099999997765
1048.8884033145737,659.6200358226342,39743.5
870.4093683494541,699.7370487691528,39774.199999999255
702.4417701033722,715.4521945554585,39803.800000000745
560.4008031219263,751.1234034768593,39834.39999999851
527.6283394563644,699.6722765554981,39857.599999997765
549.8042868982002,687.7427083229594,39888.699999999255
572.0803582096671,675.8460066172066,39919.39999999851
468.1647968975878,688.4446417424008,39950.39999999851
456.20241353189766,694.9756526191193,39979.699999999255
445.70356437460504,701.7096418292492,40010.300000000745
473.4147918536306,674.8413147554395,40047.199999999255
511.2063564259486,678.8068140935418,40084
596.087822633682,655.8865144643443,40119.300000000745
582.8353110500506,644.6101134778331,40162.099999997765
649.3877464380608,704.3658169400456,40198.099999997765
721.2167337276176,764.7221517415921,40230.699999999255
706.8827243385297,729.77198603019,40259.599999997765
720.5841572883132,726.4739486824778,40289.199999999255
700.3161419341483,740.1845257619572,40319.800000000745
662.1677226585537,633.4736620974602,40350.5
619.3433646976531,562.1830109078502,40380.099999997765
579.3570648799337,481.8283530764898,40410.699999999255
589.1228921522866,434.31672987326704,40441.599999997765
553.5700186476125,391.67041761326743,40471.300000000745
520.5044836059651,350.07150557584794,40501.599999997765
474.5890530879486,329.4382415978192,40536.699999999255
595.8256979999168,364.97778338548136,40569
686.6778603669145,371.60660074670295,40598.800000000745
784.9121652540093,331.04524583479474,40629.199999999255
877.7061273525258,365.04006865576844,40662.39999999851
924.6880771672569,398.9360110445991,40691
1008.0506497191537,388.3652871613041,40719.89999999851
1002.3106793735385,430.28297090701193,40750.89999999851
1027.1234946484606,492.03569467822615,40780.599999997765
1018.5833487406676,536.0663553053256,40811
894.2352797144338,475.79812778546545,40842.300000000745
847.2910361721828,408.213126197517,40871.5
788.3956017556909,340.39657137333273,40902
724.162706047724,243.75397812777874,40932.300000000745
661.5897626653623,243.76833200695742,40963.300000000745
497.429721001673,291.7139949254921,40992.89999999851
415.16017439440293,346.4221327767838,41023.39999999851
351.7220700194425,396.2366429965231,41054.300000000745
307.2546840884026,416.66260520607096,41084.39999999851
